logOdds	traingFreq	backgroundFreq	word
-0.46	0.0000	0.0000	soms
-0.46	0.0000	0.0000	spneu
-0.46	0.0000	0.0000	dihydrotestosterone
-0.46	0.0000	0.0000	admission
-0.46	0.0000	0.0000	mineralisation
-0.46	0.0000	0.0000	rnaseqviewer
-0.46	0.0000	0.0000	isoflurane
-0.46	0.0000	0.0000	anonymous
-0.46	0.0000	0.0000	csnk
-0.46	0.0000	0.0000	endodontic
-0.46	0.0000	0.0000	hlrrk
-0.46	0.0000	0.0000	rnaminer
-0.46	0.0000	0.0000	overweight
-0.46	0.0000	0.0000	ptprn
-0.46	0.0000	0.0000	correctors
-0.46	0.0000	0.0000	intima
-0.46	0.0000	0.0000	oligoasthenospermic
-0.46	0.0000	0.0000	gfvo
-0.46	0.0000	0.0000	microcystin
-0.46	0.0000	0.0000	scrotal
-0.46	0.0000	0.0000	hypogonadism
-0.46	0.0000	0.0000	nociceptive
-0.46	0.0000	0.0000	nilaparvata
-0.46	0.0000	0.0000	argument
-0.46	0.0000	0.0000	btpe
-0.46	0.0000	0.0000	extravasation
-0.46	0.0000	0.0000	postsynaptic
-0.46	0.0000	0.0000	odin
-0.46	0.0000	0.0000	targetp
-0.46	0.0000	0.0000	competitions
-0.46	0.0000	0.0000	spliceosomal
-0.46	0.0000	0.0000	fostering
-0.46	0.0000	0.0000	vdrls
-0.46	0.0000	0.0000	bypasses
-0.46	0.0000	0.0000	methoxyestradiol
-0.46	0.0000	0.0000	biocontrol
-0.46	0.0000	0.0000	norstar
-0.46	0.0000	0.0000	culinaris
-0.46	0.0000	0.0000	fluorescens
-0.46	0.0000	0.0000	dihydroxyvitamin
-0.46	0.0000	0.0000	phytochemical
-0.46	0.0000	0.0000	warping
-0.46	0.0000	0.0000	cagexplorer
-0.46	0.0000	0.0000	progranulin
-0.46	0.0000	0.0000	postgenomics
-0.46	0.0000	0.0000	biodp
-0.46	0.0000	0.0000	cyclopoida
-0.46	0.0000	0.0000	dsrc
-0.46	0.0000	0.0000	bioprocess
-0.46	0.0000	0.0000	smearing
-0.46	0.0000	0.0000	committees
-0.46	0.0000	0.0000	theranostic
-0.46	0.0000	0.0000	massarray
-0.46	0.0000	0.0000	formins
-0.46	0.0000	0.0000	deglycosylation
-0.46	0.0000	0.0000	sedative
-0.46	0.0000	0.0000	lyases
-0.46	0.0000	0.0000	gists
-0.46	0.0000	0.0000	shannon
-0.46	0.0000	0.0000	detergents
-0.46	0.0000	0.0000	tompa
-0.46	0.0000	0.0000	kong
-0.46	0.0000	0.0000	zingiberaceae
-0.46	0.0000	0.0000	purkinje
-0.46	0.0000	0.0000	thmm
-0.46	0.0000	0.0000	norepinephrine
-0.46	0.0000	0.0000	sfgv
-0.46	0.0000	0.0000	meanings
-0.46	0.0000	0.0000	myelosuppression
-0.46	0.0000	0.0000	extraordinarily
-0.46	0.0000	0.0000	anions
-0.46	0.0000	0.0000	push
-0.46	0.0000	0.0000	tdac
-0.46	0.0000	0.0000	alarming
-0.46	0.0000	0.0000	correlational
-0.46	0.0000	0.0000	synchronous
-0.46	0.0000	0.0000	macosx
-0.46	0.0000	0.0000	contextnet
-0.46	0.0000	0.0000	disassembly
-0.46	0.0000	0.0000	homecat
-0.46	0.0000	0.0000	schistodb
-0.46	0.0000	0.0000	thermosensitive
-0.46	0.0000	0.0000	bret
-0.46	0.0000	0.0000	ovocleidin
-0.46	0.0000	0.0000	fruitful
-0.46	0.0000	0.0000	hedonic
-0.46	0.0000	0.0000	proteasomes
-0.46	0.0000	0.0000	bunyavirus
-0.46	0.0000	0.0000	mgat
-0.46	0.0000	0.0000	homophenylalanine
-0.46	0.0000	0.0000	bimodally
-0.46	0.0000	0.0000	ligninolytic
-0.46	0.0000	0.0000	norms
-0.46	0.0000	0.0000	brassinosteroid
-0.46	0.0000	0.0000	ftld
-0.46	0.0000	0.0000	islamic
-0.46	0.0000	0.0000	internally
-0.46	0.0000	0.0000	tgfbip
-0.46	0.0000	0.0000	nugen
-0.46	0.0000	0.0000	heteromeric
-0.46	0.0000	0.0000	hexagon
-0.46	0.0000	0.0000	cldp
-0.46	0.0000	0.0000	laminopathies
-0.46	0.0000	0.0000	clostridia
-0.46	0.0000	0.0000	parasitization
-0.46	0.0000	0.0000	lipidhome
-0.46	0.0000	0.0000	clonally
-0.46	0.0000	0.0000	basespace
-0.46	0.0000	0.0000	danpos
-0.46	0.0000	0.0000	deuterium
-0.46	0.0000	0.0000	stalled
-0.46	0.0000	0.0000	phyldog
-0.46	0.0000	0.0000	lithospermum
-0.46	0.0000	0.0000	phosphoribosyl
-0.46	0.0000	0.0000	exchanging
-0.46	0.0000	0.0000	ctldps
-0.46	0.0000	0.0000	metrabase
-0.46	0.0000	0.0000	triage
-0.46	0.0000	0.0000	trisomies
-0.46	0.0000	0.0000	fanc
-0.46	0.0000	0.0000	fafkbps
-0.46	0.0000	0.0000	thrombopoietin
-0.46	0.0000	0.0000	arnebia
-0.46	0.0000	0.0000	notebook
-0.46	0.0000	0.0000	sulfolobus
-0.46	0.0000	0.0000	skimming
-0.46	0.0000	0.0000	canada
-0.46	0.0000	0.0000	rsnps
-0.46	0.0000	0.0000	triplexes
-0.46	0.0000	0.0000	distributing
-0.46	0.0000	0.0000	prodata
-0.46	0.0000	0.0000	smear
-0.46	0.0000	0.0000	hemostatic
-0.46	0.0000	0.0000	minimized
-0.46	0.0000	0.0000	sisquan
-0.46	0.0000	0.0000	adenosiland
-0.46	0.0000	0.0000	bacillales
-0.46	0.0000	0.0000	gmpht
-0.46	0.0000	0.0000	phosphodiesterases
-0.46	0.0000	0.0000	gexkb
-0.46	0.0000	0.0000	groopm
-0.46	0.0000	0.0000	pathosystems
-0.46	0.0000	0.0000	glycoconjugates
-0.46	0.0000	0.0000	spotlite
-0.46	0.0000	0.0000	syfpeithi
-0.46	0.0000	0.0000	gait
-0.46	0.0000	0.0000	villus
-0.46	0.0000	0.0000	umbrella
-0.46	0.0000	0.0000	dimont
-0.46	0.0000	0.0000	tremendously
-0.46	0.0000	0.0000	sunflower
-0.46	0.0000	0.0000	arresting
-0.46	0.0000	0.0000	yasara
-0.46	0.0000	0.0000	planet
-0.46	0.0000	0.0000	favorite
-0.46	0.0000	0.0000	logos
-0.46	0.0000	0.0000	bioreactor
-0.46	0.0000	0.0000	separations
-0.46	0.0000	0.0000	append
-0.46	0.0000	0.0000	afamin
-0.46	0.0000	0.0000	matters
-0.46	0.0000	0.0000	oligotrophic
-0.46	0.0000	0.0000	protocolnavigator
-0.46	0.0000	0.0000	sags
-0.46	0.0000	0.0000	solanaceae
-0.46	0.0000	0.0000	randtran
-0.46	0.0000	0.0000	juveniles
-0.46	0.0000	0.0000	biotrophic
-0.46	0.0000	0.0000	minerva
-0.46	0.0000	0.0000	nucleocytoplasmic
-0.46	0.0000	0.0000	epicatechin
-0.46	0.0000	0.0000	rigidity
-0.46	0.0000	0.0000	cyclases
-0.46	0.0000	0.0000	analgesia
-0.46	0.0000	0.0000	bedtools
-0.46	0.0000	0.0000	peripartal
-0.46	0.0000	0.0000	camta
-0.46	0.0000	0.0000	encapsulating
-0.46	0.0000	0.0000	simtoolbox
-0.46	0.0000	0.0000	samplings
-0.46	0.0000	0.0000	illuminated
-0.46	0.0000	0.0000	reoviridae
-0.46	0.0000	0.0000	riken
-0.46	0.0000	0.0000	obsessive
-0.46	0.0000	0.0000	muscarinic
-0.46	0.0000	0.0000	widen
-0.46	0.0000	0.0000	neurokinin
-0.46	0.0000	0.0000	multiepitope
-0.46	0.0000	0.0000	igsimulator
-0.46	0.0000	0.0000	overriding
-0.46	0.0000	0.0000	nldmseq
-0.46	0.0000	0.0000	endoscopic
-0.46	0.0000	0.0000	homstrad
-0.46	0.0000	0.0000	tosv
-0.46	0.0000	0.0000	dooss
-0.46	0.0000	0.0000	bordetella
-0.46	0.0000	0.0000	safer
-0.46	0.0000	0.0000	genechips
-0.46	0.0000	0.0000	domestication
-0.46	0.0000	0.0000	unaligned
-0.46	0.0000	0.0000	trioxide
-0.46	0.0000	0.0000	asthenozoospermic
-0.46	0.0000	0.0000	sulfonic
-0.46	0.0000	0.0000	converging
-0.46	0.0000	0.0000	coverages
-0.46	0.0000	0.0000	atria
-0.46	0.0000	0.0000	nesprin
-0.46	0.0000	0.0000	tablet
-0.46	0.0000	0.0000	transmissibility
-0.46	0.0000	0.0000	coregulated
-0.46	0.0000	0.0000	bevacizumab
-0.46	0.0000	0.0000	deconstruct
-0.46	0.0000	0.0000	dnapipete
-0.46	0.0000	0.0000	cinca
-0.46	0.0000	0.0000	flowcl
-0.46	0.0000	0.0000	coregulator
-0.46	0.0000	0.0000	msagmoga
-0.46	0.0000	0.0000	nidovirus
-0.46	0.0000	0.0000	evidential
-0.46	0.0000	0.0000	determinations
-0.46	0.0000	0.0000	somps
-0.46	0.0000	0.0000	doping
-0.46	0.0000	0.0000	dcns
-0.46	0.0000	0.0000	coffeaeformis
-0.46	0.0000	0.0000	glycopattern
-0.46	0.0000	0.0000	harmless
-0.46	0.0000	0.0000	betacoronaviruses
-0.46	0.0000	0.0000	haptoglobin
-0.46	0.0000	0.0000	gsts
-0.46	0.0000	0.0000	visualising
-0.46	0.0000	0.0000	interleukins
-0.46	0.0000	0.0000	arraymaker
-0.46	0.0000	0.0000	raptor
-0.46	0.0000	0.0000	cmfdr
-0.46	0.0000	0.0000	emdb
-0.46	0.0000	0.0000	hydrolyzing
-0.46	0.0000	0.0000	parenchyma
-0.46	0.0000	0.0000	nucleobase
-0.46	0.0000	0.0000	osca
-0.46	0.0000	0.0000	factories
-0.46	0.0000	0.0000	chill
-0.46	0.0000	0.0000	oralcard
-0.46	0.0000	0.0000	societies
-0.46	0.0000	0.0000	stressing
-0.46	0.0000	0.0000	paralichthys
-0.46	0.0000	0.0000	campways
-0.46	0.0000	0.0000	nxtrim
-0.46	0.0000	0.0000	mycosphaerella
-0.46	0.0000	0.0000	periplasm
-0.46	0.0000	0.0000	cbio
-0.46	0.0000	0.0000	deoxyhypusine
-0.46	0.0000	0.0000	cass
-0.46	0.0000	0.0000	ecsf
-0.46	0.0000	0.0000	npcs
-0.46	0.0000	0.0000	nephritis
-0.46	0.0000	0.0000	initiator
-0.46	0.0000	0.0000	ibpb
-0.46	0.0000	0.0000	sentinel
-0.46	0.0000	0.0000	ascertainment
-0.46	0.0000	0.0000	alkylated
-0.46	0.0000	0.0000	campestris
-0.46	0.0000	0.0000	titech
-0.46	0.0000	0.0000	cecum
-0.46	0.0000	0.0000	weapon
-0.46	0.0000	0.0000	glycoprofileassigner
-0.46	0.0000	0.0000	isomerases
-0.46	0.0000	0.0000	advisable
-0.46	0.0000	0.0000	perceptron
-0.46	0.0000	0.0000	multipotency
-0.46	0.0000	0.0000	hyperactivation
-0.46	0.0000	0.0000	gigabytes
-0.46	0.0000	0.0000	atdc
-0.46	0.0000	0.0000	vizardous
-0.46	0.0000	0.0000	vivan
-0.46	0.0000	0.0000	xerostomia
-0.46	0.0000	0.0000	focussed
-0.46	0.0000	0.0000	psmd
-0.46	0.0000	0.0000	ensg
-0.46	0.0000	0.0000	hspc
-0.46	0.0000	0.0000	dilutions
-0.46	0.0000	0.0000	torsion
-0.46	0.0000	0.0000	governance
-0.46	0.0000	0.0000	predivac
-0.46	0.0000	0.0000	rationalize
-0.46	0.0000	0.0000	enumerative
-0.46	0.0000	0.0000	hwtx
-0.46	0.0000	0.0000	destructive
-0.46	0.0000	0.0000	lobosamides
-0.46	0.0000	0.0000	ectopically
-0.46	0.0000	0.0000	adsorption
-0.46	0.0000	0.0000	acupuncture
-0.46	0.0000	0.0000	measles
-0.46	0.0000	0.0000	ctss
-0.46	0.0000	0.0000	tsms
-0.46	0.0000	0.0000	raft
-0.46	0.0000	0.0000	warranting
-0.46	0.0000	0.0000	huntingtin
-0.46	0.0000	0.0000	couples
-0.46	0.0000	0.0000	latex
-0.46	0.0000	0.0000	affinis
-0.46	0.0000	0.0000	chairs
-0.46	0.0000	0.0000	polyphylla
-0.46	0.0000	0.0000	bigdatascript
-0.46	0.0000	0.0000	megabases
-0.46	0.0000	0.0000	shortcoming
-0.46	0.0000	0.0000	swissbioisostere
-0.46	0.0000	0.0000	federation
-0.46	0.0000	0.0000	epigallocatechin
-0.46	0.0000	0.0000	somatically
-0.46	0.0000	0.0000	simplifying
-0.46	0.0000	0.0000	phis
-0.46	0.0000	0.0000	cmos
-0.46	0.0000	0.0000	erythroblastosis
-0.46	0.0000	0.0000	aquaporins
-0.46	0.0000	0.0000	rafts
-0.46	0.0000	0.0000	tesla
-0.46	0.0000	0.0000	metacore
-0.46	0.0000	0.0000	amnion
-0.46	0.0000	0.0000	kmer
-0.46	0.0000	0.0000	cyanophycin
-0.46	0.0000	0.0000	trex
-0.46	0.0000	0.0000	pleiogrip
-0.46	0.0000	0.0000	aurocc
-0.46	0.0000	0.0000	cube
-0.46	0.0000	0.0000	refips
-0.46	0.0000	0.0000	warburg
-0.46	0.0000	0.0000	arteriogenesis
-0.46	0.0000	0.0000	lepeophtheirus
-0.46	0.0000	0.0000	pseudorabies
-0.46	0.0000	0.0000	seventh
-0.46	0.0000	0.0000	imseq
-0.46	0.0000	0.0000	undescribed
-0.46	0.0000	0.0000	stasis
-0.46	0.0000	0.0000	streptothricin
-0.46	0.0000	0.0000	hycud
-0.46	0.0000	0.0000	evidently
-0.46	0.0000	0.0000	sbdd
-0.46	0.0000	0.0000	blactx
-0.46	0.0000	0.0000	ebola
-0.46	0.0000	0.0000	amelioration
-0.46	0.0000	0.0000	sagmariasus
-0.46	0.0000	0.0000	glycolipids
-0.46	0.0000	0.0000	hgcl
-0.46	0.0000	0.0000	tres
-0.46	0.0000	0.0000	envisaged
-0.46	0.0000	0.0000	pilocarpine
-0.46	0.0000	0.0000	conform
-0.46	0.0000	0.0000	crayfishes
-0.46	0.0000	0.0000	chaperons
-0.46	0.0000	0.0000	prokaryote
-0.46	0.0000	0.0000	seroreactive
-0.46	0.0000	0.0000	malonylation
-0.46	0.0000	0.0000	podocytes
-0.46	0.0000	0.0000	hemi
-0.46	0.0000	0.0000	architectural
-0.46	0.0000	0.0000	bubalis
-0.46	0.0000	0.0000	penstemon
-0.46	0.0000	0.0000	nipponbare
-0.46	0.0000	0.0000	conopeptide
-0.46	0.0000	0.0000	hybridizing
-0.46	0.0000	0.0000	lncreg
-0.46	0.0000	0.0000	zebra
-0.46	0.0000	0.0000	exacerbate
-0.46	0.0000	0.0000	trns
-0.46	0.0000	0.0000	spaceflight
-0.46	0.0000	0.0000	biocomputing
-0.46	0.0000	0.0000	knotted
-0.46	0.0000	0.0000	exstracs
-0.46	0.0000	0.0000	minimax
-0.46	0.0000	0.0000	stripped
-0.46	0.0000	0.0000	pseudonana
-0.46	0.0000	0.0000	warwick
-0.46	0.0000	0.0000	centromeres
-0.46	0.0000	0.0000	ljungan
-0.46	0.0000	0.0000	cavernous
-0.46	0.0000	0.0000	pklr
-0.46	0.0000	0.0000	neurites
-0.46	0.0000	0.0000	cepc
-0.46	0.0000	0.0000	fenugreek
-0.46	0.0000	0.0000	scientifically
-0.46	0.0000	0.0000	hupl
-0.46	0.0000	0.0000	dictionaries
-0.46	0.0000	0.0000	bfsp
-0.46	0.0000	0.0000	obsl
-0.46	0.0000	0.0000	evoked
-0.46	0.0000	0.0000	hnpcs
-0.46	0.0000	0.0000	scramble
-0.46	0.0000	0.0000	sfllf
-0.46	0.0000	0.0000	lipopeptide
-0.46	0.0000	0.0000	lhpal
-0.46	0.0000	0.0000	demographics
-0.46	0.0000	0.0000	thermolysin
-0.46	0.0000	0.0000	charcoal
-0.46	0.0000	0.0000	devel
-0.46	0.0000	0.0000	compounded
-0.46	0.0000	0.0000	aegis
-0.46	0.0000	0.0000	summarises
-0.46	0.0000	0.0000	replicon
-0.46	0.0000	0.0000	phosphoribose
-0.46	0.0000	0.0000	glycomine
-0.46	0.0000	0.0000	alineaga
-0.46	0.0000	0.0000	modulatory
-0.46	0.0000	0.0000	aunps
-0.46	0.0000	0.0000	gingival
-0.46	0.0000	0.0000	anvi
-0.46	0.0000	0.0000	unicarb
-0.46	0.0000	0.0000	calcifying
-0.46	0.0000	0.0000	inhalation
-0.46	0.0000	0.0000	bioinformatik
-0.46	0.0000	0.0000	upgrade
-0.46	0.0000	0.0000	rnamloophp
-0.46	0.0000	0.0000	bishu
-0.46	0.0000	0.0000	kuleuven
-0.46	0.0000	0.0000	senescent
-0.46	0.0000	0.0000	genepainter
-0.46	0.0000	0.0000	qgrns
-0.46	0.0000	0.0000	apiaceae
-0.46	0.0000	0.0000	catalyse
-0.46	0.0000	0.0000	noting
-0.46	0.0000	0.0000	uggt
-0.46	0.0000	0.0000	overtraining
-0.46	0.0000	0.0000	commensurate
-0.46	0.0000	0.0000	attractors
-0.46	0.0000	0.0000	nnsplice
-0.46	0.0000	0.0000	mood
-0.46	0.0000	0.0000	viromics
-0.46	0.0000	0.0000	hirschsprung
-0.46	0.0000	0.0000	kluyveromyces
-0.46	0.0000	0.0000	infrastructural
-0.46	0.0000	0.0000	attach
-0.46	0.0000	0.0000	hyphae
-0.46	0.0000	0.0000	repeatable
-0.46	0.0000	0.0000	harboured
-0.46	0.0000	0.0000	iscs
-0.46	0.0000	0.0000	mgmt
-0.46	0.0000	0.0000	fibrillar
-0.46	0.0000	0.0000	nabs
-0.46	0.0000	0.0000	eiip
-0.46	0.0000	0.0000	mycobacteriophage
-0.46	0.0000	0.0000	dried
-0.46	0.0000	0.0000	hobs
-0.46	0.0000	0.0000	effusion
-0.46	0.0000	0.0000	msda
-0.46	0.0000	0.0000	bcaas
-0.46	0.0000	0.0000	alport
-0.46	0.0000	0.0000	customised
-0.46	0.0000	0.0000	cact
-0.46	0.0000	0.0000	candidatus
-0.46	0.0000	0.0000	searchsmallrna
-0.46	0.0000	0.0000	retarded
-0.46	0.0000	0.0000	decoys
-0.46	0.0000	0.0000	plat
-0.46	0.0000	0.0000	erinacei
-0.46	0.0000	0.0000	minepy
-0.46	0.0000	0.0000	tiedie
-0.46	0.0000	0.0000	neospora
-0.46	0.0000	0.0000	nils
-0.46	0.0000	0.0000	gallate
-0.46	0.0000	0.0000	defa
-0.46	0.0000	0.0000	wtccc
-0.46	0.0000	0.0000	damidseq
-0.46	0.0000	0.0000	aspc
-0.46	0.0000	0.0000	iris
-0.46	0.0000	0.0000	needleman
-0.46	0.0000	0.0000	furthering
-0.46	0.0000	0.0000	ents
-0.46	0.0000	0.0000	mrmutation
-0.46	0.0000	0.0000	bernoulli
-0.46	0.0000	0.0000	saga
-0.46	0.0000	0.0000	ampl
-0.46	0.0000	0.0000	antxr
-0.46	0.0000	0.0000	lecture
-0.46	0.0000	0.0000	retinas
-0.46	0.0000	0.0000	formers
-0.46	0.0000	0.0000	ibmq
-0.46	0.0000	0.0000	essence
-0.46	0.0000	0.0000	inject
-0.46	0.0000	0.0000	tigem
-0.46	0.0000	0.0000	diego
-0.46	0.0000	0.0000	pinene
-0.46	0.0000	0.0000	mandible
-0.46	0.0000	0.0000	hydrolyze
-0.46	0.0000	0.0000	kruppel
-0.46	0.0000	0.0000	dyskinetic
-0.46	0.0000	0.0000	exhaustion
-0.46	0.0000	0.0000	herbivory
-0.46	0.0000	0.0000	eulerian
-0.46	0.0000	0.0000	hypermodules
-0.46	0.0000	0.0000	sputnik
-0.46	0.0000	0.0000	transits
-0.46	0.0000	0.0000	populina
-0.46	0.0000	0.0000	piero
-0.46	0.0000	0.0000	toxome
-0.46	0.0000	0.0000	atrophic
-0.46	0.0000	0.0000	talen
-0.46	0.0000	0.0000	cabbage
-0.46	0.0000	0.0000	mpiblast
-0.46	0.0000	0.0000	cnes
-0.46	0.0000	0.0000	cyanuric
-0.46	0.0000	0.0000	hdaunp
-0.46	0.0000	0.0000	acetylproteome
-0.46	0.0000	0.0000	podocin
-0.46	0.0000	0.0000	chopnspice
-0.46	0.0000	0.0000	nectin
-0.46	0.0000	0.0000	imonitor
-0.46	0.0000	0.0000	amelogenin
-0.46	0.0000	0.0000	posing
-0.46	0.0000	0.0000	freeware
-0.46	0.0000	0.0000	tspdti
-0.46	0.0000	0.0000	arguments
-0.46	0.0000	0.0000	chest
-0.46	0.0000	0.0000	asymptotically
-0.46	0.0000	0.0000	dragen
-0.46	0.0000	0.0000	sesame
-0.46	0.0000	0.0000	jack
-0.46	0.0000	0.0000	telogen
-0.46	0.0000	0.0000	percentile
-0.46	0.0000	0.0000	centroids
-0.46	0.0000	0.0000	plagiosum
-0.46	0.0000	0.0000	mergealign
-0.46	0.0000	0.0000	genealogical
-0.46	0.0000	0.0000	odorata
-0.46	0.0000	0.0000	biotransformation
-0.46	0.0000	0.0000	nutraceutical
-0.46	0.0000	0.0000	nanoscopy
-0.46	0.0000	0.0000	statisticians
-0.46	0.0000	0.0000	grunniens
-0.46	0.0000	0.0000	grammatical
-0.46	0.0000	0.0000	aphids
-0.46	0.0000	0.0000	iberian
-0.46	0.0000	0.0000	tdns
-0.46	0.0000	0.0000	caudovirales
-0.46	0.0000	0.0000	logarithm
-0.46	0.0000	0.0000	leukemogenesis
-0.46	0.0000	0.0000	figg
-0.46	0.0000	0.0000	pseudomarker
-0.46	0.0000	0.0000	lend
-0.46	0.0000	0.0000	xrps
-0.46	0.0000	0.0000	diacylglycerol
-0.46	0.0000	0.0000	paradox
-0.46	0.0000	0.0000	nocardioazine
-0.46	0.0000	0.0000	genouest
-0.46	0.0000	0.0000	eccrt
-0.46	0.0000	0.0000	marek
-0.46	0.0000	0.0000	presynaptic
-0.46	0.0000	0.0000	reclassified
-0.46	0.0000	0.0000	fesods
-0.46	0.0000	0.0000	idealization
-0.46	0.0000	0.0000	predation
-0.46	0.0000	0.0000	anka
-0.46	0.0000	0.0000	inha
-0.46	0.0000	0.0000	iquant
-0.46	0.0000	0.0000	bimolecular
-0.46	0.0000	0.0000	multicategory
-0.46	0.0000	0.0000	findpath
-0.46	0.0000	0.0000	allergenonline
-0.46	0.0000	0.0000	ballview
-0.46	0.0000	0.0000	mcem
-0.46	0.0000	0.0000	bcgsc
-0.46	0.0000	0.0000	organohalogen
-0.46	0.0000	0.0000	smartphones
-0.46	0.0000	0.0000	phosphomannose
-0.46	0.0000	0.0000	rtks
-0.46	0.0000	0.0000	deges
-0.46	0.0000	0.0000	lcls
-0.46	0.0000	0.0000	quasar
-0.46	0.0000	0.0000	cellularity
-0.46	0.0000	0.0000	catharanthus
-0.46	0.0000	0.0000	undesirable
-0.46	0.0000	0.0000	sectors
-0.46	0.0000	0.0000	nigerian
-0.46	0.0000	0.0000	glycaemic
-0.46	0.0000	0.0000	bsmcs
-0.46	0.0000	0.0000	rnahairpin
-0.46	0.0000	0.0000	pentameric
-0.46	0.0000	0.0000	colinearity
-0.46	0.0000	0.0000	frontiers
-0.46	0.0000	0.0000	notions
-0.46	0.0000	0.0000	multiparametric
-0.46	0.0000	0.0000	bandwidth
-0.46	0.0000	0.0000	beings
-0.46	0.0000	0.0000	transendothelial
-0.46	0.0000	0.0000	nanomedicine
-0.46	0.0000	0.0000	extremes
-0.46	0.0000	0.0000	projecting
-0.46	0.0000	0.0000	remainder
-0.46	0.0000	0.0000	electrode
-0.46	0.0000	0.0000	arvestad
-0.46	0.0000	0.0000	aborted
-0.46	0.0000	0.0000	meqtl
-0.46	0.0000	0.0000	mcmaster
-0.46	0.0000	0.0000	centromere
-0.46	0.0000	0.0000	odam
-0.46	0.0000	0.0000	lossless
-0.46	0.0000	0.0000	klhdc
-0.46	0.0000	0.0000	pasteur
-0.46	0.0000	0.0000	icibm
-0.46	0.0000	0.0000	neurospora
-0.46	0.0000	0.0000	pairheatmap
-0.46	0.0000	0.0000	cbib
-0.46	0.0000	0.0000	alea
-0.46	0.0000	0.0000	mines
-0.46	0.0000	0.0000	methyllysine
-0.46	0.0000	0.0000	heifer
-0.46	0.0000	0.0000	lutefisk
-0.46	0.0000	0.0000	pinctada
-0.46	0.0000	0.0000	cellulosome
-0.46	0.0000	0.0000	circles
-0.46	0.0000	0.0000	reconcile
-0.46	0.0000	0.0000	singled
-0.46	0.0000	0.0000	hlhs
-0.46	0.0000	0.0000	metastriata
-0.46	0.0000	0.0000	burgdorferi
-0.46	0.0000	0.0000	demanded
-0.46	0.0000	0.0000	departure
-0.46	0.0000	0.0000	trinucleotide
-0.46	0.0000	0.0000	colocalized
-0.46	0.0000	0.0000	multiomics
-0.46	0.0000	0.0000	virtue
-0.46	0.0000	0.0000	traced
-0.46	0.0000	0.0000	electrolyte
-0.46	0.0000	0.0000	asbestos
-0.46	0.0000	0.0000	vwfd
-0.46	0.0000	0.0000	azithromycin
-0.46	0.0000	0.0000	readmitted
-0.46	0.0000	0.0000	pharmgkb
-0.46	0.0000	0.0000	mevalonate
-0.46	0.0000	0.0000	splooce
-0.46	0.0000	0.0000	jpcc
-0.46	0.0000	0.0000	ultrahigh
-0.46	0.0000	0.0000	metainter
-0.46	0.0000	0.0000	pconsd
-0.46	0.0000	0.0000	hdaci
-0.46	0.0000	0.0000	oscngc
-0.46	0.0000	0.0000	phisto
-0.46	0.0000	0.0000	genometools
-0.46	0.0000	0.0000	ginger
-0.46	0.0000	0.0000	marketing
-0.46	0.0000	0.0000	louse
-0.46	0.0000	0.0000	approximated
-0.46	0.0000	0.0000	bioactivities
-0.46	0.0000	0.0000	blastgrabber
-0.46	0.0000	0.0000	clcn
-0.46	0.0000	0.0000	deduction
-0.46	0.0000	0.0000	myovirus
-0.46	0.0000	0.0000	metamodules
-0.46	0.0000	0.0000	xsede
-0.46	0.0000	0.0000	icrmax
-0.46	0.0000	0.0000	proba
-0.46	0.0000	0.0000	pervasiveness
-0.46	0.0000	0.0000	paracasei
-0.46	0.0000	0.0000	subdivisions
-0.46	0.0000	0.0000	degeneracy
-0.46	0.0000	0.0000	dominates
-0.46	0.0000	0.0000	cytochromes
-0.46	0.0000	0.0000	maladaptive
-0.46	0.0000	0.0000	openlifedata
-0.46	0.0000	0.0000	jump
-0.46	0.0000	0.0000	ataf
-0.46	0.0000	0.0000	tetrapod
-0.46	0.0000	0.0000	lends
-0.46	0.0000	0.0000	wishes
-0.46	0.0000	0.0000	autonomously
-0.46	0.0000	0.0000	immunofluorescent
-0.46	0.0000	0.0000	prospection
-0.46	0.0000	0.0000	dendrogram
-0.46	0.0000	0.0000	intranasal
-0.46	0.0000	0.0000	gfap
-0.46	0.0000	0.0000	poxviruses
-0.46	0.0000	0.0000	hammerhead
-0.46	0.0000	0.0000	endoglycosidase
-0.46	0.0000	0.0000	banking
-0.46	0.0000	0.0000	inaccessibility
-0.46	0.0000	0.0000	mdscbc
-0.46	0.0000	0.0000	rnaii
-0.46	0.0000	0.0000	cohesive
-0.46	0.0000	0.0000	dags
-0.46	0.0000	0.0000	annuum
-0.46	0.0000	0.0000	prkcg
-0.46	0.0000	0.0000	insulinoma
-0.46	0.0000	0.0000	internationally
-0.46	0.0000	0.0000	annotates
-0.46	0.0000	0.0000	brahman
-0.46	0.0000	0.0000	thromboembolic
-0.46	0.0000	0.0000	redefine
-0.46	0.0000	0.0000	uveitis
-0.46	0.0000	0.0000	halophyte
-0.46	0.0000	0.0000	toluene
-0.46	0.0000	0.0000	sputa
-0.46	0.0000	0.0000	antagonism
-0.46	0.0000	0.0000	spheres
-0.46	0.0000	0.0000	acuminata
-0.46	0.0000	0.0000	huxleyi
-0.46	0.0000	0.0000	reusing
-0.46	0.0000	0.0000	renaissance
-0.46	0.0000	0.0000	gametocytes
-0.46	0.0000	0.0000	bioimage
-0.46	0.0000	0.0000	realizing
-0.46	0.0000	0.0000	kinship
-0.46	0.0000	0.0000	lagged
-0.46	0.0000	0.0000	actors
-0.46	0.0000	0.0000	ints
-0.46	0.0000	0.0000	redesign
